CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-11559,Male,0,No,Yes,7,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,81.4,594.21,Yes
CUST-11560,Male,0,Yes,Yes,54,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,62.01,3346.0,No
CUST-11561,Female,0,No,Yes,8,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),79.3,664.66,No
CUST-11562,Female,0,No,Yes,55,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.29,1350.77,No
CUST-11563,Female,0,No,No,69,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),39.91,2754.16,No
CUST-11564,Male,0,Yes,Yes,44,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,101.14,4477.06,No
CUST-11565,Male,0,Yes,No,13,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.61,295.19,No
CUST-11566,Male,0,Yes,Yes,20,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),90.11,1825.97,Yes
CUST-11567,Female,0,No,No,32,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,81.12,2623.68,No
CUST-11568,Male,0,Yes,No,60,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.33,1575.02,No
CUST-11569,Female,0,No,No,50,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,72.41,3634.28,Yes
CUST-11570,Female,1,Yes,No,27,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,86.94,2308.74,No
CUST-11571,Female,0,Yes,No,25,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),83.06,2053.26,Yes
CUST-11572,Female,0,Yes,No,52,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,94.88,4943.85,No
CUST-11573,Female,0,No,No,68,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.48,1331.9,No
CUST-11574,Female,0,Yes,No,21,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.22,468.62,No
CUST-11575,Male,1,No,No,18,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.9,1916.63,Yes
CUST-11576,Male,0,Yes,No,39,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.52,924.41,No
CUST-11577,Female,0,Yes,No,15,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.68,295.11,No
CUST-11578,Female,0,Yes,No,53,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.98,1001.37,No
CUST-11579,Male,0,Yes,Yes,38,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,95.65,3606.5,No
CUST-11580,Female,0,Yes,Yes,48,DSL,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,65.47,3149.57,No
CUST-11581,Female,0,Yes,No,52,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),72.92,3788.05,No
CUST-11582,Male,0,Yes,Yes,72,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),62.64,4553.54,No
CUST-11583,Female,0,Yes,No,28,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),76.44,2168.42,No
CUST-11584,Female,0,No,Yes,16,DSL,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,59.55,955.49,No
CUST-11585,Female,1,No,No,16,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.08,330.46,No
CUST-11586,Male,1,Yes,No,35,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),73.99,2638.14,No
CUST-11587,Male,0,No,No,17,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.19,1379.57,Yes
CUST-11588,Male,0,No,No,52,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),91.42,4742.83,No
CUST-11589,Female,0,Yes,No,12,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.03,618.08,No
CUST-11590,Female,0,No,No,48,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),75.0,3615.91,Yes
CUST-11591,Male,0,No,No,22,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),103.45,2262.79,Yes
CUST-11592,Female,1,Yes,Yes,49,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.5,887.89,No
CUST-11593,Female,1,Yes,No,52,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),86.69,4522.72,No
CUST-11594,Female,0,No,No,1,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,70.67,92.18,Yes
CUST-11595,Female,0,No,No,66,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.32,6231.54,Yes
CUST-11596,Female,0,Yes,No,64,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,73.94,4737.28,No
CUST-11597,Male,0,Yes,No,8,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,67.0,563.08,No
CUST-11598,Female,0,Yes,Yes,25,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),85.44,2133.0,No
CUST-11599,Male,0,No,Yes,66,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),83.21,5434.09,No
CUST-11600,Female,0,No,No,70,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,65.26,4578.89,No
CUST-11601,Male,0,No,No,51,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,99.69,5107.24,No
CUST-11602,Female,0,Yes,No,53,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.5,990.01,No
CUST-11603,Male,1,No,Yes,15,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),78.75,1155.67,No
CUST-11604,Female,0,No,No,50,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),62.95,3134.67,No
CUST-11605,Male,0,Yes,No,71,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.71,6082.62,No
CUST-11606,Female,0,Yes,No,38,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),68.25,2567.05,No
CUST-11607,Male,0,No,Yes,40,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,71.89,2864.07,No
CUST-11608,Female,0,No,Yes,66,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),69.04,4584.54,No
CUST-11609,Male,0,Yes,Yes,39,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),97.38,3777.93,No
CUST-11610,Male,1,No,Yes,17,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),87.67,1484.45,Yes
CUST-11611,Female,0,Yes,Yes,7,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.5,143.83,Yes
CUST-11612,Female,1,No,Yes,39,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.5,689.31,Yes
CUST-11613,Male,0,No,No,68,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,58.5,4005.12,No
CUST-11614,Female,0,Yes,No,35,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),94.17,3283.6,No
CUST-11615,Male,0,No,No,51,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),64.97,3292.41,No
CUST-11616,Male,0,No,Yes,47,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,98.98,4679.81,No
CUST-11617,Male,0,Yes,No,36,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,61.54,2232.88,No
CUST-11618,Female,0,No,No,64,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),21.19,1335.66,No
CUST-11619,Male,0,Yes,Yes,13,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.5,232.87,No
CUST-11620,Male,1,Yes,No,18,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),69.98,1265.31,No
CUST-11621,Female,1,Yes,Yes,21,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,95.79,2005.05,Yes
CUST-11622,Female,1,Yes,No,65,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),98.94,6456.79,No
CUST-11623,Female,0,No,No,8,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.21,730.95,Yes
CUST-11624,Female,0,Yes,No,48,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),78.01,3684.43,No
CUST-11625,Male,0,No,No,43,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.92,3678.03,No
CUST-11626,Male,0,No,No,53,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.5,969.7,No
CUST-11627,Male,0,Yes,No,27,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,98.05,2637.94,No
CUST-11628,Male,0,No,No,19,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),94.34,1801.38,Yes
CUST-11629,Female,0,Yes,Yes,23,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.44,492.82,No
CUST-11630,Male,0,Yes,Yes,50,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.66,920.19,No
CUST-11631,Male,1,Yes,No,51,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,78.25,3968.21,No
CUST-11632,Female,0,Yes,No,43,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),57.48,2465.16,No
CUST-11633,Male,0,Yes,No,51,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,92.64,4681.34,No
CUST-11634,Male,0,No,Yes,69,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.5,1290.44,No
CUST-11635,Male,1,Yes,No,41,DSL,No,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),61.98,2538.68,No
CUST-11636,Male,0,Yes,Yes,72,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),86.61,6227.63,No
CUST-11637,Male,0,No,No,11,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,73.49,812.77,Yes
CUST-11638,Male,0,No,No,52,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,94.56,4898.77,Yes
CUST-11639,Female,0,No,No,23,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.09,547.07,No
CUST-11640,Female,0,Yes,Yes,49,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),89.46,4369.97,Yes
CUST-11641,Male,0,No,No,38,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,85.22,3200.48,No
CUST-11642,Male,0,No,No,47,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.5,869.37,No
CUST-11643,Female,0,No,No,72,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),84.5,6134.35,No
CUST-11644,Male,0,No,No,7,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.5,130.06,No
CUST-11645,Male,1,Yes,No,66,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.45,6020.24,No
CUST-11646,Male,0,Yes,No,62,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),80.95,5020.04,Yes
CUST-11647,Female,0,Yes,No,29,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),71.3,2045.8,Yes
CUST-11648,Male,0,Yes,Yes,38,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),88.84,3363.98,Yes
CUST-11649,Female,0,No,No,33,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.5,601.98,No
CUST-11650,Male,0,Yes,No,29,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.32,549.18,No
CUST-11651,Female,0,No,Yes,23,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.5,419.62,No
CUST-11652,Female,0,No,Yes,3,DSL,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),56.88,184.46,No
CUST-11653,Male,0,Yes,No,45,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,87.2,3915.87,No
CUST-11654,Female,0,Yes,Yes,8,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,91.59,726.8,No
CUST-11655,Male,0,No,No,29,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.5,498.15,No
CUST-11656,Female,1,No,Yes,2,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,84.66,142.87,Yes
CUST-11657,Male,0,Yes,No,50,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.95,999.13,No
CUST-11658,Male,0,Yes,No,65,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.21,1596.49,No
CUST-11659,Female,0,No,No,20,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),85.23,1700.83,No
CUST-11660,Male,0,No,No,52,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.66,1228.84,No
CUST-11661,Male,0,Yes,No,37,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.74,776.0,No
CUST-11662,Female,0,No,No,72,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.28,1587.75,No
CUST-11663,Male,1,Yes,Yes,27,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,86.83,2349.18,Yes
CUST-11664,Male,0,Yes,Yes,47,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.5,893.55,No
CUST-11665,Female,0,Yes,Yes,6,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,77.29,467.76,Yes
CUST-11666,Female,0,Yes,No,60,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,84.13,5045.18,Yes
CUST-11667,Male,1,Yes,Yes,45,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),58.03,2616.52,No
CUST-11668,Male,0,Yes,Yes,44,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,60.45,2639.58,No
CUST-11669,Female,0,Yes,No,18,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.16,398.25,No
CUST-11670,Female,0,Yes,No,65,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),92.19,5987.73,No
CUST-11671,Male,0,Yes,No,25,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,77.92,1924.9,No
CUST-11672,Female,0,No,Yes,27,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),101.28,2748.56,Yes
CUST-11673,Male,0,Yes,Yes,7,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.08,152.34,No
CUST-11674,Male,0,Yes,No,44,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.13,836.27,No
CUST-11675,Male,1,No,Yes,29,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),59.55,1742.06,No
CUST-11676,Male,0,No,No,44,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.29,878.51,No
CUST-11677,Male,1,Yes,No,36,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,92.4,3334.46,No
CUST-11678,Female,0,No,No,19,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,87.82,1686.52,Yes
CUST-11679,Female,0,No,Yes,6,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.39,480.82,Yes
CUST-11680,Female,0,No,No,25,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.5,480.51,No
CUST-11681,Female,0,Yes,No,31,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.5,571.0,No
CUST-11682,Male,0,No,No,9,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,83.96,741.7,No
CUST-11683,Male,0,Yes,No,37,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.45,3656.52,Yes
CUST-11684,Male,0,No,Yes,27,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.05,2138.75,No
CUST-11685,Male,0,No,Yes,13,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),95.75,1260.35,No
CUST-11686,Female,0,Yes,No,41,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,102.51,4188.09,No
CUST-11687,Male,0,No,No,66,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),87.96,5811.71,No
CUST-11688,Male,1,Yes,No,24,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,96.83,2342.76,No
CUST-11689,Female,0,No,No,44,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.09,3119.04,No
CUST-11690,Female,0,Yes,No,60,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.77,5882.22,No
CUST-11691,Female,0,Yes,No,9,Fiber optic,No,No,No,Yes,No,No,One year,No,Mailed check,78.19,735.17,No
CUST-11692,Female,0,Yes,No,2,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),77.69,143.6,Yes
CUST-11693,Male,0,No,Yes,56,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.28,1252.99,No
CUST-11694,Male,0,Yes,No,30,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.74,2697.29,No
CUST-11695,Female,0,Yes,Yes,22,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,87.74,1901.57,Yes
CUST-11696,Male,0,Yes,No,13,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),98.26,1285.47,Yes
CUST-11697,Male,0,No,No,71,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),52.94,3772.6,No
CUST-11698,Male,0,No,No,16,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,75.99,1216.25,No
CUST-11699,Female,1,Yes,Yes,45,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.5,877.25,No
CUST-11700,Male,0,Yes,No,65,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),95.59,6223.17,No
CUST-11701,Female,0,Yes,Yes,11,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,86.93,983.13,Yes
CUST-11702,Male,0,Yes,No,70,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,85.43,5996.77,Yes
CUST-11703,Male,0,Yes,Yes,20,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.5,399.89,No
CUST-11704,Male,1,No,No,63,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),94.32,5945.68,Yes
CUST-11705,Female,0,Yes,No,12,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.5,195.9,No
